462;Edutainment
462;Edutainment
463;Role-Playing
463;Action RPG
463;Action RPG
464;Miscellaneous
464;Puzzle
464;Puzzle
464;General
464;Puzzle
464;General
465;Strategy
465;Miscellaneous
465;Turn-Based
465;Card Battle
465;Card Battle
466;Miscellaneous
466;Puzzle
466;Puzzle
466;Puzzle
466;Matching
466;Matching
467;Puzzle
467;Action
467;Platformer
467;Platformer
467;2D
467;2D
468;Sports
468;Alternative
468;Individual
468;Skateboarding
468;Skateboarding
468;Skate / Skateboard
469;Role-Playing
469;Console-style RPG
469;Console-style RPG
469;Japanese-Style
470;Role-Playing
470;Action RPG
470;Action RPG
471;Strategy
471;Real-Time
471;Fantasy
471;General
471;Fantasy
472;Action
472;Platformer
472;Platformer
472;2D
472;2D
473;Sports
473;Olympic Sports
473;Olympic Sports
473;Individual
473;Athletics
474;Adventure
474;First-Person
474;Visual Novel
474;Modern
474;Modern
475;Action
475;Platformer
475;Platformer
475;2D
475;2D
476;Miscellaneous
476;Puzzle
476;Puzzle
476;General
476;Puzzle
476;Matching
476;General
477;Action
477;Simulation
477;Shooter
477;Flight
477;Shooter
477;Third-Person
477;Combat
477;Sci-Fi
477;Sci-Fi
477;Arcade
478;Miscellaneous
478;Puzzle
478;Puzzle
478;Puzzle
478;Stacking
478;Stacking
479;Action
479;Platformer
479;Platformer
479;2D
479;2D
480;Driving
480;Racing
480;Simulation
480;General
480;General
480;Automobile
481;Action
481;Platformer
481;Platformer
481;2D
481;2D
482;Miscellaneous
482;Compilation
482;Compilation
483;Miscellaneous
483;Puzzle
483;Puzzle
483;General
483;General
484;Action
484;Platformer
484;Platformer
484;3D
484;3D
485;Miscellaneous
485;Puzzle
485;Puzzle
485;Puzzle
485;Matching
485;Matching
486;Role-Playing
486;General
486;General
486;Trainer
487;Action
487;Shooter
487;Shooter
487;Scrolling
487;Scrolling
487;Shoot-'Em-Up
487;Vertical
488;Action
488;Platformer
488;Platformer
488;2D
488;2D
489;Driving
489;Racing
489;Arcade
489;Drag
489;Futuristic
489;Drag
490;Driving
490;Racing
490;Arcade
490;Arcade
490;Automobile
491;Action Adventure
491;Horror
491;Horror
491;Survival
492;Role-Playing
492;Simulation
492;Sci-Fi
492;General
492;General
492;Large Spaceship
493;Role-Playing
493;First-Person
493;First-Person
493;Western-Style
494;Miscellaneous
494;Puzzle
494;Puzzle
494;Matching
494;Matching
495;Miscellaneous
495;Puzzle
495;Action
495;Puzzle
495;Puzzle
495;General
495;Action
496;Action
496;Miscellaneous
496;Rhythm
496;Music
496;Music
497;Miscellaneous
497;Puzzle
497;Puzzle
497;Puzzle
497;Matching
497;Matching
498;Miscellaneous
498;Edutainment
498;Edutainment
499;Action
499;Shooter
499;Shooter
499;First-Person
499;Historic
499;Historic
499;Arcade
500;Adventure
500;3D
500;Fantasy
500;Third-Person
500;Fantasy
501;Action
501;Shooter
501;Shooter
501;First-Person
501;Modern
501;Modern
501;Arcade
502;Miscellaneous
502;Puzzle
502;Puzzle
502;General
502;Puzzle
502;Party / Minigame
502;General
503;Role-Playing
503;Action RPG
503;Action RPG
504;Role-Playing
504;Action Adventure
504;Adventure
504;Console-style RPG
504;General
504;Console-style RPG
504;Japanese-Style
505;Action
505;Sports
505;Fighting
505;Fighting
505;Individual
505;Wrestling
505;Combat
505;Wrestling
506;Role-Playing
506;Action RPG
506;Action RPG
507;Role-Playing
507;Action RPG
507;General
507;Action RPG
508;Action
508;Platformer
508;Platformer
508;2D
508;2D
509;Action
509;General
509;General
510;Miscellaneous
510;Puzzle
510;Puzzle
510;General
510;Puzzle
510;Matching
510;General
511;Miscellaneous
511;Puzzle
511;Puzzle
511;Puzzle
511;Matching
511;Matching
512;Sports
512;General
513;Driving
513;Racing
513;Simulation
513;GT / Street
513;GT / Street
513;Automobile
514;Action
514;Shooter
514;Shooter
514;First-Person
514;Historic
514;Tactical
514;Historic
514;Arcade
515;Strategy
515;Turn-Based
515;Fantasy
515;Fantasy
515;Tactics
516;Sports
516;General
517;Sports
517;Traditional
517;Soccer
517;Arcade
518;Action
518;Shooter
518;Shooter
518;Scrolling
518;Scrolling
518;Shoot-'Em-Up
518;Vertical
519;Action
519;Platformer
519;Platformer
519;2D
519;2D
520;Miscellaneous
520;Puzzle
520;Puzzle
520;Puzzle
520;Matching
520;Matching
521;Miscellaneous
521;Edutainment
521;Edutainment
522;Strategy
522;Turn-Based
522;Sci-Fi
522;Sci-Fi
522;General
523;Role-Playing
523;Console-style RPG
523;Console-style RPG
523;Japanese-Style
524;Miscellaneous
524;Puzzle
524;Action
524;Puzzle
524;Puzzle
524;General
524;Action
525;Action
525;Fighting
525;Fighting
525;3D
525;3D
526;Miscellaneous
526;Puzzle
526;Action
526;Puzzle
526;Puzzle
526;Action
527;Sports
527;Olympic Sports
527;Olympic Sports
527;Individual
527;Athletics
528;Action
528;General
528;General
529;Role-Playing
529;Strategy
529;Turn-Based
529;General
529;General
529;Tactics
530;Miscellaneous
530;Edutainment
530;Edutainment
531;Action
531;Platformer
531;Platformer
531;2D
531;2D
532;Action
532;Beat-'Em-Up
532;Beat-'Em-Up
532;2D
533;Action
533;Fighting
533;Fighting
533;2D
533;2D
534;Action
534;Platformer
534;General
534;3D
535;Miscellaneous
535;Puzzle
535;Puzzle
535;General
535;Puzzle
535;General
536;Action
536;General
536;General
537;Miscellaneous
537;Puzzle
537;Puzzle
537;General
537;Puzzle
537;Stacking
537;General
538;Strategy
538;Miscellaneous
538;Turn-Based
538;Card Battle
538;Card Battle
539;Action
539;Action Adventure
539;Adventure
539;Beat-'Em-Up
539;General
539;Open-World
539;Third-Person
539;Fantasy
539;3D
539;Fantasy
540;Driving
540;Racing
540;Simulation
540;Rally / Offroad
540;Rally / Offroad
540;Automobile
541;Role-Playing
541;Action RPG
541;Action RPG
542;Role-Playing
542;Console-style RPG
542;Console-style RPG
542;Japanese-Style
543;Action
543;Shooter
543;Shooter
543;First-Person
543;Modern
543;Modern
543;Arcade
544;Action Adventure
544;Sci-Fi
544;Sci-Fi
544;General
545;Action
545;Shooter
545;Shooter
545;Scrolling
545;Scrolling
545;Shoot-'Em-Up
545;Vertical
546;Strategy
546;Miscellaneous
546;Turn-Based
546;Card Battle
546;Card Battle
547;Role-Playing
547;Console-style RPG
547;Console-style RPG
547;Japanese-Style
548;Action Adventure
548;Adventure
548;General
548;General
548;Sandbox
549;Simulation
549;Miscellaneous
549;Virtual Life
549;Virtual
549;Virtual Life
550;Role-Playing
550;Console-style RPG
550;Console-style RPG
550;Japanese-Style
551;Action
551;General
551;General
551;Shooter
551;Third-Person
551;Arcade
552;Miscellaneous
552;Puzzle
552;Puzzle
552;General
552;Puzzle
552;General
553;Strategy
553;Turn-Based
553;Sci-Fi
553;Sci-Fi
553;Tactics
554;Action
554;Action Adventure
554;Shooter
554;Horror
554;Horror
554;Survival
554;First-Person
554;Modern
555;Strategy
555;Tycoon
555;Management
555;Tycoon
555;Business / Tycoon
556;Miscellaneous
556;Party
556;Party
556;Party / Minigame
557;Miscellaneous
557;Puzzle
557;Puzzle
557;General
557;Puzzle
557;General
558;Action Adventure
558;Fantasy
558;General
558;Fantasy
558;Linear
559;Driving
559;Racing
559;Simulation
559;GT / Street
559;GT / Street
559;Automobile
560;Action
560;General
560;Platformer
560;2D
561;Miscellaneous
561;Action Adventure
561;Puzzle
561;Puzzle
561;General
561;Puzzle
561;Sandbox
561;General
562;Role-Playing
562;Console-style RPG
562;Console-style RPG
562;Japanese-Style
563;Action
563;Action Adventure
563;Shooter
563;General
563;Sci-Fi
563;Shooter
563;Third-Person
563;First-Person
563;Sci-Fi
563;Arcade
564;Action Adventure
564;Modern
564;General
564;Modern
565;Sports
565;Alternative
565;Individual
565;Skateboarding
565;Skateboarding
565;Skate / Skateboard
566;Sports
566;Traditional
566;Team
566;Soccer
566;Sim
566;Sim
567;Action
567;Platformer
567;Platformer
567;3D
567;3D
568;Action
568;Miscellaneous
568;Rhythm
568;Music
568;Music
570;Action
570;Platformer
570;Platformer
570;2D
570;2D
571;Action
571;Miscellaneous
571;Rhythm
571;Music Maker
571;Music Maker
571;Application
571;Music
572;Action
572;Shooter
572;Shooter
572;First-Person
572;Sci-Fi
572;Sci-Fi
572;Arcade
573;Action
573;Platformer
573;Platformer
573;2D
573;2D
574;Action
574;Shooter
574;Shooter
574;Scrolling
574;Scrolling
574;Shoot-'Em-Up
574;Vertical
575;Miscellaneous
575;Edutainment
575;Edutainment
576;Role-Playing
576;Action RPG
576;Action RPG
577;Miscellaneous
577;Puzzle
577;Puzzle
577;General
577;General
578;Action
578;Miscellaneous
578;Rhythm
578;Music
578;Music
579;Sports
579;Traditional
579;Team
579;Football
579;Sim
579;Sim
580;Miscellaneous
580;Puzzle
580;Action
580;Puzzle
580;General
580;Puzzle
580;General
581;Action
581;Platformer
581;Platformer
581;3D
581;2D
581;3D
582;Action
582;Miscellaneous
582;Rhythm
582;Music
582;Music
583;Action
583;Platformer
583;Platformer
583;3D
583;3D
584;Sports
584;Traditional
584;Team
584;Soccer
584;Sim
584;Sim
585;Action
585;Fighting
585;Fighting
585;2D
585;2D
586;Action
586;General
586;General
586;Arcade
587;Role-Playing
587;Console-style RPG
587;Console-style RPG
587;Japanese-Style
588;Miscellaneous
588;Puzzle
588;Puzzle
588;Puzzle
588;Matching
588;Matching
589;Miscellaneous
589;Puzzle
589;Puzzle
589;General
589;General
590;Role-Playing
590;Action RPG
590;Action RPG
591;Miscellaneous
591;General
591;General
592;Role-Playing
592;General
592;General
592;Trainer
593;Miscellaneous
593;Puzzle
593;Puzzle
593;General
593;Puzzle
593;General
594;Action Adventure
594;Horror
594;Horror
594;Survival
595;Role-Playing
595;Action RPG
595;Action RPG
596;Miscellaneous
596;Puzzle
596;Puzzle
596;General
596;Puzzle
596;General
597;Action Adventure
597;Fantasy
597;General
597;Fantasy
598;Action
598;General
598;General
598;Arcade
599;Simulation
599;Miscellaneous
599;Virtual Life
599;Virtual
599;Virtual Life
600;Action
600;Shooter
600;Shooter
600;First-Person
600;Sci-Fi
600;Sci-Fi
600;Arcade
601;Role-Playing
601;General
602;Modern
602;Action Adventure
602;Open-World
603;Action
603;Miscellaneous
603;Shooter
603;Compilation
603;First-Person
603;Sci-Fi
604;Action
604;Shooter
604;Shooter
604;First-Person
604;Sci-Fi
604;Sci-Fi
604;Arcade
605;Action
605;Shooter
605;Shooter
605;First-Person
605;Sci-Fi
605;Sci-Fi
605;Arcade
606;Role-Playing
606;PC-style RPG
606;PC-style RPG
606;Western-Style
607;Action
607;Shooter
607;Shooter
607;First-Person
607;Sci-Fi
607;Sci-Fi
607;Arcade
608;Role-Playing
608;First-Person
608;First-Person
608;Western-Style
609;Role-Playing
609;Action RPG
609;Action RPG
610;Action Adventure
610;Modern
610;Modern
610;Open-World
611;Strategy
611;Turn-Based
611;Historic
611;General
611;Historic
611;4X
612;Action
612;Shooter
612;Shooter
612;First-Person
612;Sci-Fi
612;Sci-Fi
612;Arcade
613;Action
613;Shooter
613;Shooter
613;First-Person
613;Sci-Fi
613;Sci-Fi
613;Arcade
614;Role-Playing
614;First-Person
614;First-Person
614;Western-Style
615;Adventure
615;General
615;General
615;3D
615;Third-Person
615;Fantasy
616;Role-Playing
616;Action RPG
616;Action RPG
617;Strategy
617;Turn-Based
617;Historic
617;Historic
617;4X
618;Action RPG
618;Role-Playing
618;Action RPG
619;Strategy
619;Real-Time
619;Historic
619;General
619;Historic
620;Action
620;First-Person
620;Shooter
620;Arcade
621;Action RPG
621;Role-Playing
621;Western-Style
622;Action
622;Shooter
622;Shooter
622;First-Person
622;Sci-Fi
622;Sci-Fi
622;Arcade
623;Strategy
623;Real-Time
623;Sci-Fi
623;Command
624;Action Adventure
624;Adventure
624;3D
624;Sandbox
624;First-Person
624;Fantasy
624;Fantasy
625;Action Adventure
625;Open-World
626;Action Adventure
626;Modern
626;Modern
626;Open-World
627;Strategy
627;Real-Time
627;Sci-Fi
627;Sci-Fi
627;General
627;Command
628;Action
628;General
629;Action Adventure
629;General
629;Linear
630;Role-Playing
630;Third-Person
630;Third-Person
630;General
631;Role-Playing
631;Massively Multiplayer Online
631;Massively Multiplayer
631;Fantasy
631;Fantasy
632;Action Adventure
632;Modern
632;Modern
632;Open-World
633;Action
633;Shooter
633;Shooter
633;First-Person
633;Modern
633;Modern
633;Arcade
634;Strategy
634;Real-Time
634;Fantasy
634;General
634;Fantasy
635;Simulation
635;Miscellaneous
635;Virtual Life
635;Virtual
635;Virtual Life
636;Strategy
636;Real-Time
636;Wargame
636;Real-Time
636;General
637;Sports
637;Traditional
637;Team
637;Soccer
637;Sim
637;Sim
638;Action
638;Shooter
638;Shooter
638;First-Person
638;Modern
638;Tactical
638;Modern
639;Action Adventure
639;Sci-Fi
639;Sci-Fi
639;Survival
640;Action Adventure
640;Modern
640;General
640;Modern
641;Strategy
641;Real-Time
641;Historic
641;General
641;Historic
642;Action Adventure
642;General
643;Role-Playing
643;General
643;Japanese-Style
644;Action Adventure
644;Fantasy
644;General
644;Fantasy
645;Strategy
645;Real-Time
645;Historic
645;Historic
645;Command
646;Action
646;Shooter
646;Shooter
646;First-Person
646;Sci-Fi
646;Sci-Fi
646;Arcade
647;Strategy
647;Turn-Based
647;Sci-Fi
647;Sci-Fi
647;4X
648;Strategy
648;Turn-Based
648;Sci-Fi
648;Sci-Fi
648;4X
649;Sports
649;Baseball
649;Sim
649;Team
650;Role-Playing
650;Action RPG
651;Sports
651;Traditional
651;Individual
651;Golf
651;Sim
651;Sim
652;Action Adventure
652;Modern
652;General
652;Modern
653;Action
653;Shooter
653;Shooter
653;First-Person
653;Historic
653;Historic
653;Arcade
654;Strategy
654;Real-Time
654;Fantasy
654;General
654;Fantasy
655;Simulation
655;Flight
655;Civilian
656;Role-Playing
656;Massively Multiplayer Online
656;Massively Multiplayer
656;Fantasy
656;Fantasy
657;General
657;Action
657;Shooter
657;First-Person
657;Tactical
658;Driving
658;Racing
658;Simulation
658;Formula One
658;Formula One
658;Automobile
659;Role-Playing
659;PC-style RPG
659;PC-style RPG
659;Western-Style
660;Simulation
660;Flight
660;WWII
660;WWII
660;Combat
661;Simulation
661;Sci-Fi
661;Space
661;Small Spaceship
661;Small Spaceship
661;Combat
662;Action Adventure
662;Modern
662;Open-World
663;Strategy
663;Management
663;Business / Tycoon
664;Action Adventure
664;Modern
664;General
664;Modern
665;Adventure
665;General
666;Action
666;Shooter
666;Shooter
666;First-Person
666;Sci-Fi
666;Sci-Fi
666;Arcade
667;Role-Playing
667;Massively Multiplayer Online
667;Massively Multiplayer
667;Fantasy
667;Fantasy
668;Sports
668;Traditional
668;Individual
668;Golf
668;Sim
668;Sim
669;Adventure
669;Third-Person
669;Point-and-Click
669;Fantasy
669;Fantasy
670;Sports
670;Alternative
670;Individual
670;Skateboarding
670;Skateboarding
670;Skate / Skateboard
671;Action
671;Shooter
671;Shooter
671;First-Person
671;Sci-Fi
671;Arcade
672;Action Adventure
672;Fantasy
672;General
672;Fantasy
673;Strategy
673;Turn-Based
673;Sci-Fi
673;Sci-Fi
673;4X
674;Action
674;Shooter
674;Shooter
674;First-Person
674;Modern
674;Modern
674;Arcade
675;Strategy
675;Real-Time
675;General
676;Action
676;Shooter
676;Shooter
676;First-Person
676;Tactical
676;Modern
676;Modern
677;Action
677;Fighting
677;Fighting
677;3D
677;2D
677;3D
678;Role-Playing
678;First-Person
678;First-Person
678;Western-Style
679;Action Adventure
679;Fantasy
679;Fantasy
679;Open-World
680;Action
680;Platformer
680;Platformer
680;2D
680;2D
681;Role-Playing
681;General
681;PC-style RPG
681;Western-Style
682;Role-Playing
682;PC-style RPG
682;PC-style RPG
682;Western-Style
683;Action
683;Shooter
683;Shooter
683;First-Person
683;Modern
683;Modern
683;Arcade
684;Role-Playing
684;PC-style RPG
684;PC-style RPG
684;Western-Style
685;Action
685;Platformer
685;Platformer
685;2D
685;2D
686;Role-Playing
686;General
687;Action RPG
687;Role-Playing
687;Action RPG
688;Action
688;Platformer
688;2D
689;Action
689;Shooter
689;Shooter
689;First-Person
689;Third-Person
689;Historic
689;Tactical
689;Historic
689;Arcade
690;Sports
690;Traditional
690;Team
690;Football
690;Sim
690;Sim
691;Simulation
691;Miscellaneous
691;Virtual Life
691;Virtual
691;Virtual Life
692;Role-Playing
692;Massively Multiplayer
693;Role-Playing
693;Massively Multiplayer Online
693;Massively Multiplayer
693;Fantasy
693;Fantasy
694;Miscellaneous
694;Puzzle
694;Action
694;Puzzle
694;General
694;Puzzle
694;General
695;Action
695;Platformer
695;Platformer
695;2D
695;2D
696;Strategy
696;Real-Time
696;Fantasy
696;General
696;Fantasy
697;Action
697;Shooter
697;Shooter
697;First-Person
697;Sci-Fi
697;Sci-Fi
697;Arcade
698;Puzzle
698;Stacking
699;Sports
699;Traditional
699;Team
699;Ice Hockey
699;Sim
699;Sim
700;Puzzle
700;Action
700;General
701;Sports
701;Alternative
701;Individual
701;Skateboarding
701;Skateboarding
701;Skate / Skateboard
702;Action Adventure
702;Sci-Fi
702;Sci-Fi
702;General
703;Action
703;Shooter
703;Shooter
703;First-Person
703;Sci-Fi
703;Sci-Fi
703;Arcade
704;Action
704;Platformer
704;Platformer
704;2D
704;2D
705;Action
705;Shooter
705;Shooter
705;First-Person
705;Sci-Fi
705;Sci-Fi
705;Arcade
706;Strategy
706;Turn-Based
706;Historic
706;Historic
706;4X
707;Simulation
707;Submarine
707;Submarine
707;Marine
707;Combat
708;Action Adventure
708;Linear
709;Strategy
709;Turn-Based
709;Historic
709;Historic
709;4X
710;Simulation
710;Flight
710;Modern Jet
710;Modern Jet
710;Combat
711;Action
711;Action Adventure
711;Shooter
711;Sci-Fi
711;Sci-Fi
711;General
711;First-Person
711;Sci-Fi
712;Simulation
712;Flight
712;Civilian Plane
712;Civilian
713;Action Adventure
713;Fantasy
713;Fantasy
713;Linear
714;General
714;Fantasy
714;MOBA
714;Strategy
714;Real-Time
714;MOBA
715;General
715;Role-Playing
715;Massively Multiplayer Online
715;Massively Multiplayer
715;Fantasy
715;Fantasy
716;Role-Playing
716;Action RPG
716;Action RPG
717;Strategy
717;Turn-Based
717;General
717;Tactics
718;Driving
718;Racing
718;Simulation
718;GT / Street
718;GT / Street
718;Automobile
719;Action Adventure
719;Modern
719;Modern
719;Open-World
720;Strategy
720;Turn-Based
720;Historic
720;General
720;Historic
721;Strategy
721;Real-Time
721;Historic
721;General
721;Historic
722;Adventure
722;General
723;Strategy
723;Real-Time
723;Sci-Fi
723;Sci-Fi
723;Command
724;Role-Playing
724;Action RPG
725;Action
725;Action Adventure
725;Shooter
725;Shooter
725;Linear
725;First-Person
725;Sci-Fi
725;Sci-Fi
725;Arcade
726;Action Adventure
726;Survival
727;Compilation
727;Miscellaneous
727;Adventure
727;Compilation
727;Point-and-Click
728;Strategy
728;Real-Time
728;Fantasy
728;General
728;Fantasy
729;Strategy
729;Real-Time
729;Fantasy
729;General
729;Fantasy
730;Role-Playing
730;Action RPG
731;PC-style RPG
731;Third-Person
731;PC-style RPG
731;Role-Playing
731;Western-Style
732;Role-Playing
732;First-Person
732;First-Person
732;Western-Style
733;Action
733;Miscellaneous
733;Rhythm
733;Music
733;Music
734;Role-Playing
734;First-Person
734;First-Person
734;PC-style RPG
734;PC-style RPG
734;Western-Style
735;Sports
735;Traditional
735;Team
735;Soccer
735;Sim
735;Sim
736;Sports
736;Traditional
736;Team
736;Soccer
736;Management
736;Management
737;Action
737;Platformer
737;2D
738;Adventure
738;General
738;Point-and-Click
739;Action
739;Shooter
739;Shooter
739;First-Person
739;Sci-Fi
739;Sci-Fi
739;Arcade
740;Action
740;Shooter
740;Shooter
740;First-Person
740;Sci-Fi
740;Sci-Fi
740;Tactical
741;Racing
741;Simulation
741;Automobile
742;Action Adventure
742;General
743;Driving
743;Racing
743;Simulation
743;Stock Car
743;Stock Car
743;Automobile
744;Role-Playing
744;Action RPG
744;Console-style RPG
744;Japanese-Style
744;Western-Style
745;Strategy
745;Real-Time
745;Wargame
745;Real-Time
745;General
746;Strategy
746;Real-Time
746;Sci-Fi
746;Sci-Fi
746;General
747;Miscellaneous
747;Adventure
747;General
747;Compilation
747;Point-and-Click
748;Role-Playing
748;General
748;General
748;Massively Multiplayer
749;Action
749;Shooter
749;Shooter
749;First-Person
749;Sci-Fi
749;Sci-Fi
749;Arcade
750;Strategy
750;Turn-Based
750;Card Battle
751;Action
751;Shooter
751;Shooter
751;Third-Person
751;Modern
751;Modern
751;Arcade
753;Strategy
753;Real-Time
753;Modern
753;General
754;Driving
754;Racing
754;Simulation
754;Stock Car
754;Stock Car
754;Automobile
755;Action
755;Shooter
755;Shooter
755;First-Person
755;Sci-Fi
755;Sci-Fi
755;Arcade
756;Action
756;Shooter
756;Shooter
756;First-Person
756;Modern
756;Modern
756;Arcade
757;General
757;Action
757;General
757;Shooter
757;Shoot-'Em-Up
757;Top-Down
758;Action Adventure
758;General
759;Sports
759;Traditional
759;Team
759;Soccer
759;Sim
759;Sim
760;Strategy
760;Turn-Based
760;General
760;Sci-Fi
760;Sci-Fi
760;General
760;Tactics
761;Role-Playing
761;Action RPG
761;Action RPG
762;Strategy
762;Real-Time
762;Historic
762;General
762;Historic
763;Driving
763;Racing
763;Simulation
763;Stock Car
763;Stock Car
763;Automobile
764;Action
764;Shooter
764;Shooter
764;First-Person
764;Sci-Fi
764;Sci-Fi
764;Arcade
765;Adventure
765;General
765;General
765;Point-and-Click
766;Action
766;Shooter
766;Rail
767;Action
767;Shooter
767;Shooter
767;First-Person
767;Modern
767;Tactical
767;Modern
767;Arcade
768;Action
768;Shooter
768;Shooter
768;First-Person
768;Historic
768;Historic
768;Arcade
769;Sports
769;Traditional
769;Team
769;Football
769;Sim
769;Sim
770;Driving
770;Racing
770;Simulation
770;Rally / Offroad
770;Rally / Offroad
770;Automobile
771;Adventure
771;3D
771;First-Person
772;General
772;Role-Playing
772;General
773;Action Adventure
773;Fantasy
773;Fantasy
773;Linear
774;Adventure
774;3D
774;First-Person
775;Strategy
775;Tycoon
775;Management
775;Tycoon
775;Business / Tycoon
776;Action Adventure
776;General
777;Strategy
777;Turn-Based
777;Tactics
778;Action
778;Shooter
778;First-Person
778;Arcade
779;Simulation
779;Flight
779;Civilian Plane
779;Civilian
780;Strategy
780;Real-Time
780;Historic
780;General
780;Historic
781;Action Adventure
781;Historic
781;Historic
781;Open-World
782;Action Adventure
782;General
783;Action
783;Platformer
783;Platformer
783;2D
783;2D
784;Strategy
784;Real-Time
784;Historic
784;General
784;Historic
785;Action Adventure
785;Historic
785;Historic
785;Open-World
786;Driving
786;Racing
786;Simulation
786;Motorcycle
786;Automobile
786;Street
786;Street
787;Action
787;Shooter
787;Shooter
787;First-Person
787;Modern
787;Modern
787;Arcade
788;Sports
788;Individual
788;Skate / Skateboard
789;Sci-Fi
789;Small Spaceship
789;Small Spaceship
789;Simulation
789;Space
789;Combat
790;Action
790;Shooter
790;Shooter
790;First-Person
790;Sci-Fi
790;Sci-Fi
790;Arcade
791;Strategy
791;Real-Time
791;Historic
791;Historic
791;Command
792;Action
792;Platformer
792;2D
793;Sports
793;Traditional
793;Individual
793;Golf
793;Sim
793;Sim
794;Strategy
794;Real-Time
794;Fantasy
794;General
794;Fantasy
795;Strategy
795;Real-Time
795;Sci-Fi
795;Sci-Fi
795;Command
796;Action
796;Shooter
796;Shooter
796;First-Person
796;Modern
796;Modern
796;Arcade
797;Sports
797;Traditional
797;Team
797;Soccer
797;Sim
797;Sim
798;Role-Playing
798;Action RPG
798;Action RPG
799;Strategy
799;Turn-Based
799;General
799;Tactics
800;Action
800;Platformer
800;2D
801;Strategy
801;Real-Time
801;Fantasy
801;General
802;Action
802;Shooter
802;First-Person
802;Arcade
803;Action
803;Shooter
803;Shooter
803;First-Person
803;Historic
803;Historic
803;Arcade
804;Action
804;Platformer
804;2D
805;Action
805;Shooter
805;Shooter
805;First-Person
805;Sci-Fi
805;Sci-Fi
805;Arcade
806;Adventure
806;General
806;3D
806;First-Person
807;Action Adventure
807;Linear
808;Card Battle
808;Strategy
808;Miscellaneous
808;Turn-Based
808;Card Battle
809;Strategy
809;Turn-Based
809;4X
810;Strategy
810;Real-Time
810;Historic
810;General
811;Action
811;Shooter
811;First-Person
811;Tactical
812;Driving
812;Racing
812;Simulation
812;Formula One
812;Formula One
812;Automobile
813;Action
813;Adventure
813;General
813;General
813;3D
813;First-Person
813;Modern
814;Action
814;Platformer
814;Platformer
814;2D
814;2D
815;Action
815;Shooter
815;Shooter
815;First-Person
815;Sci-Fi
815;Sci-Fi
815;Arcade
816;Action
816;Shooter
816;Shooter
816;First-Person
816;Tactical
816;Modern
816;Modern
817;Strategy
817;Turn-Based
817;4X
818;General
818;Action
818;Shooter
818;First-Person
818;Tactical
819;Sci-Fi
819;Sci-Fi
819;Strategy
819;Real-Time
819;General
819;Command
820;Role-Playing
820;Action RPG
820;Action RPG
821;Racing
821;Simulation
821;Automobile
822;Role-Playing
822;Action RPG
823;Strategy
823;Real-Time
823;Historic
823;General
823;Historic
824;Strategy
824;General
824;General
825;Role-Playing
825;Miscellaneous
825;Massively Multiplayer Online
825;Compilation
825;Sci-Fi
826;Miscellaneous
826;Puzzle
826;Puzzle
826;General
826;General
827;Role-Playing
827;Massively Multiplayer
828;Role-Playing
828;Western-Style
829;Action
829;Shooter
829;First-Person
829;Arcade
830;Role-Playing
830;Massively Multiplayer Online
830;Massively Multiplayer
830;Fantasy
830;Fantasy
831;Role-Playing
831;PC-style RPG
831;PC-style RPG
831;Western-Style
832;Action
832;Shooter
832;Shooter
832;First-Person
832;Modern
832;Tactical
832;Modern
833;Fantasy
833;Action Adventure
833;General
834;Action
834;Platformer
834;2D
835;Sports
835;Alternative
835;Individual
835;Skateboarding
835;Skateboarding
835;Skate / Skateboard
836;Fantasy
836;Action Adventure
836;Adventure
836;General
837;Action
837;Platformer
837;2D
838;Racing
838;Simulation
838;Automobile
839;Role-Playing
839;Action RPG
839;Action RPG
840;Role-Playing
840;Action RPG
840;Action RPG
841;Strategy
841;Real-Time
841;Fantasy
841;General
841;Fantasy
841;Defense
842;Action
842;Shooter
842;Shooter
842;First-Person
842;Sci-Fi
842;Sci-Fi
842;Arcade
843;Adventure
843;General
844;Action
844;Platformer
844;Platformer
844;2D
844;2D
845;Sports
845;Traditional
845;Team
845;Soccer
845;Management
845;Management
846;Role-Playing
846;Massively Multiplayer
847;Action Adventure
847;General
848;Sci-Fi
848;Strategy
848;Real-Time
848;General
849;Action Adventure
849;Modern
849;General
849;Modern
850;Strategy
850;Real-Time
850;Historic
850;General
850;Historic
851;Driving
851;Racing
851;Arcade
851;Arcade
851;Automobile
852;Action
852;Shooter
852;Shooter
852;First-Person
852;Modern
852;Modern
852;Arcade
853;First-Person
853;Modern
853;Adventure
853;General
853;Visual Novel
854;Driving
854;Racing
854;Simulation
854;GT / Street
854;GT / Street
854;Automobile
855;Action
855;Role-Playing
855;General
855;Action RPG
856;Strategy
856;Turn-Based
856;Card Battle
857;Strategy
857;Real-Time
857;Sci-Fi
857;Sci-Fi
857;General
858;Simulation
858;Sci-Fi
858;Vehicle
858;Mech
858;Combat
859;Action Adventure
859;Fantasy
859;General
859;Fantasy
860;Role-Playing
860;Action RPG
860;Action RPG
861;Adventure
861;General
861;General
861;Point-and-Click
862;Action
862;Shooter
862;Shooter
862;First-Person
862;Sci-Fi
862;Sci-Fi
862;Arcade
863;Action
863;Platformer
863;Platformer
863;2D
863;2D
864;Action Adventure
864;Puzzle
864;Action
864;General
865;Action Adventure
865;Modern
865;General
865;Modern
866;Miscellaneous
866;Adventure
866;General
866;3D
866;First-Person
866;Modern
867;Action
867;Shooter
867;Shooter
867;Third-Person
867;Modern
867;Modern
867;Arcade
868;Action
868;General
