STEINS;GATE ELITE;86;7.4;PlayStation 4;Spike Chunsoft;5pb;Feb 19, 2019;STEINS;GATE ELITE is a remastered title with animated scenes from the anime, creating a brand-new, immersive experience. Follow a group of young, tech-savvy Lab Members who discover the means of changing the past by using e-mail and a modified microwave. Their experiment to push the… Expand;22 ;Action,Adventure,General,Visual Novel
THIMBLEWEED PARK;86;7.6;PlayStation 4;Terrible Toybox;Ron Gilbert and Gary Winnick;Aug 22, 2017;Thimbleweed Park is the curious story of two washed up federal agents called in to investigate a dead body found in the river just outside of town, bloated and pixelated from a death some too soon.;7 ;Adventure,Point-and-Click
MASS EFFECT LEGENDARY EDITION;86;4.6;PlayStation 4;Electronic Arts;BioWare;May 14, 2021;For many months now, our team at BioWare has been hard at work updating the textures, shaders, models, effects and technical features of three enormous games. Our goal was not to remake or reimagine the original games, but to modernize the experience so that fans and new players can… Expand;29 ;Miscellaneous,Compilation
NI NO KUNI: WRATH OF THE WHITE WITCH REMASTERED;86;8.2;PlayStation 4;Bandai Namco Games;Level 5;Sep 20, 2019;Ni no Kuni: Wrath of the White Witch Remastered = Journey back to the other world in Ni no Kuni: Wrath of the White Witch. LEVEL-5's classic tale returns better than ever. Join Oliver as he embarks on an adventure through a world inhabited by new friends and ferocious foes alike in the hopes… Expand;31 ;Role-Playing,Japanese-Style
GUILTY GEAR XRD -REVELATOR-;86;8.0;PlayStation 4;Aksys Games;Arc System Works;Jun 7, 2016;Guilty Gear Xrd -REVELATOR- moves along at 60 frames per second and features PS4/PS3 cross compatible battles. Choose from over 20+ fighters as you battle for glory in the post apocalypse. New modes and polished mechanics provide infinite ways to annihilate your rivals.;30 ;Action,Fighting,2D
CUPHEAD;86;8.2;PlayStation 4;Studio MDHR;Studio MDHR;Jul 28, 2020;Cuphead is a classic run and gun action game heavily focused on boss battles. Inspired by cartoons of the 1930s, the visuals and audio are painstakingly created with the same techniques of the era, i.e. traditional hand drawn cel animation, watercolor backgrounds, and original jazz… Expand;14 ;Action,Platformer,2D
FINAL FANTASY XII: THE ZODIAC AGE;86;8.4;PlayStation 4;Square Enix;Square Enix;Jul 11, 2017;Enter an era of war within the world of Ivalice. The small kingdom of Dalmasca, conquered by the Archadian Empire, is left in ruin and uncertainty. Princess Ashe, the one and only heir to the throne, devotes herself to the resistance to liberate her country. Vaan, a young man who lost his… Expand;75 ;Role-Playing,Japanese-Style
FELL SEAL: ARBITER'S MARK;86;6.5;PlayStation 4;1C Entertainment ;1C Entertainment;Apr 30, 2019;Fell Seal: Arbiter’s Mark is a turn-based tactical RPG with a focus on storytelling and strategic battles. Unfold a mature story as you progress through hand-crafted scenarios, controlling your own group of Arbiters, with each character customizable from a wide selection of classes and abilities.;7 ;Strategy,Turn-Based,General,Tactics
SONIC MANIA;86;8.0;PlayStation 4;SegaSoft ;SegaSoft;Aug 15, 2017;Experience the ultimate celebration of past and future in Sonic Mania, an all-new 2D Sonic adventure running at a crisp 60FPS with stunning HD retro-style graphics. Multiple playable characters give you the ability to go explosively fast as Sonic, soar as Tails, or power through tough… Expand;70 ;Action,Platformer,2D
MLB THE SHOW 19;86;7.6;PlayStation 4;Sony Interactive Entertainment;Sony Interactive Entertainment;Mar 26, 2019;MLB® The Show 19 brings you the best of baseball. Experience the ultimate duel: the 1v1 battle between hitter and pitcher to see who reigns supreme. Whether it be home runs, quick experiences, playing as legends, a full RPG experience or stiff Player vs Player competition; MLBTS 19 provides… Expand;31 ;Sports,Team,Baseball,Sim
RESIDENT EVIL 7: BIOHAZARD;86;8.0;PlayStation 4;Capcom;Capcom;Jan 24, 2017;While Resident Evil 7 draws from the series’ roots of atmospheric survival horror, it also delivers a new level of terror. In the Resident Evil games of yesteryear, players braced for fear in the first-person via the creepy door-opening scenes, and Resident Evil 7 ramps up that tension with… Expand;100 ;Action Adventure,Survival
