Demon's Souls
Overcooked! All You Can Eat;Platform;Polled;Main;Main +;100%;Not enough data.;;;;;Platform;Polled;Main;Main +;100%;Not enough data.;;;;;Overcooked! All You Can Eat
Resident Evil Village;Single-Player;Polled;Average;Median;Main Story;428;9h 14m;9h 21m;Main + Extras;518;11h 23m;10h 47m;Completionists;30;37h 14m;35h;All PlayStyles;976;11h 14m;10h;Platform;Polled;Main;Main +;100%;Google Stadia;8;9h 51m;10h 16m;--;PC;424;8h 57m;11h 26m;35h 48m;PlayStation 4;111;9h 28m;10h 57m;43h 38m;PlayStation 5;312;9h 16m;11h 17m;33h 06m;Xbox One;22;10h 22m;14h 12m;83h 07m;Xbox Series X/S;99;9h 30m;11h 25m;35h 15m;Resident Evil Village
The Pedestrian
Astro's Playroom;Single-Player;Polled;Average;Median;Main Story;224;3h 01m;3h;Main + Extras;200;3h 55m;4h;Completionists;594;5h 05m;5h;All PlayStyles;1K;4h 24m;4h 04m;Platform;Polled;Main;Main +;100%;PlayStation 5;1K;3h 01m;3h 55m;5h 05m;Astro's Playroom
Judgment;Single-Player;Polled;Average;Median;Main Story;67;27h 09m;25h 51m;Main + Extras;201;45h 26m;41h 49m;Completionists;10;96h 18m;99h 30m;All PlayStyles;278;42h 52m;39h 55m;Platform;Polled;Main;Main +;100%;Google Stadia;1;--;32h 37m;--;PlayStation 4;260;27h 25m;45h 38m;96h 18m;PlayStation 5;12;26h 31m;46h;--;Xbox Series X/S;5;22h 15m;37h 08m;--;Judgment (2018)
WRC 9 FIA World Rally Championship;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Planet Coaster: Console Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Subnautica: Below Zero;Single-Player;Polled;Average;Median;Main Story;67;20h 22m;19h 30m;Main + Extras;70;25h 21m;25h;Completionists;50;33h 10m;30h 30m;All PlayStyles;187;25h 39m;24h;Platform;Polled;Main;Main +;100%;Nintendo Switch;1;15h;--;--;PC;158;20h 14m;25h 20m;32h 57m;PlayStation 4;18;20h 56m;29h 42m;32h 11m;PlayStation 5;7;22h 53m;16h 48m;20h 39m;Xbox One;1;--;--;62h 45m;Xbox Series X/S;2;--;17h 25m;55h 49m;Subnautica: Below Zero
DIRT 5;Single-Player;Polled;Average;Median;Main Story;36;8h 11m;7h 13m;Main + Extras;21;11h 38m;12h;Completionists;16;18h 38m;17h 50m;All PlayStyles;73;11h 28m;11h 25m;Platform;Polled;Main;Main +;100%;PC;21;6h 09m;8h 54m;16h 40m;PlayStation 4;7;9h 39m;14h 34m;17h;PlayStation 5;18;7h 54m;12h 55m;20h 16m;Xbox One;7;8h 22m;12h 21m;--;Xbox Series X/S;20;9h 54m;10h 57m;16h 13m;Dirt 5
Sackboy: A Big Adventure;Single-Player;Polled;Average;Median;Main Story;43;9h 27m;9h 32m;Main + Extras;45;15h 13m;14h;Completionists;14;29h 55m;27h 34m;All PlayStyles;102;14h 48m;12h;Platform;Polled;Main;Main +;100%;PlayStation 4;11;10h 26m;12h 39m;21h 30m;PlayStation 5;91;9h 19m;15h 28m;31h 19m;Sackboy: A Big Adventure
NBA 2K21;Single-Player;Polled;Average;Median;Main Story;4;40h 37m;30h 45m;Main + Extras;1;57h;57h;Completionists;1;58h;58h;All PlayStyles;6;46h 15m;56h;Platform;Polled;Main;Main +;100%;PC;1;6h 30m;--;--;PlayStation 4;4;30h 30m;57h;58h;PlayStation 5;1;95h;--;--;NBA 2K21
Wreckfest;Single-Player;Polled;Average;Median;Main Story;35;19h 23m;18h 50m;Main + Extras;21;21h 44m;21h;Completionists;14;26h 08m;25h 24m;All PlayStyles;70;21h 26m;20h;Platform;Polled;Main;Main +;100%;PC;37;19h 57m;22h 13m;32h 01m;PlayStation 4;11;18h 40m;21h 16m;27h 17m;PlayStation 5;11;20h;14h 30m;23h 12m;Xbox One;8;20h 03m;24h 54m;34h 27m;Xbox Series X/S;3;12h 55m;25h;--;Wreckfest
Atelier Ryza 2: Lost Legends & the Secret Fairy
MLB The Show 21;Single-Player;Polled;Average;Median;Main Story;1;60h;60h;Main + Extras;1;80h;80h;Completionists;1;100h;100h;All PlayStyles;3;80h;80h;Platform;Polled;Main;Main +;100%;PlayStation 5;3;60h;80h;100h;MLB The Show 21
Cyber Shadow
Observer: System Redux;Single-Player;Polled;Average;Median;Main Story;9;6h 36m;6h;Main + Extras;11;12h 02m;10h 27m;Completionists;1;14h;14h;All PlayStyles;21;9h 48m;8h 40m;Platform;Polled;Main;Main +;100%;PC;18;6h 29m;12h 20m;14h;PlayStation 5;2;9h;9h;--;Xbox Series X/S;1;5h;--;--;Observer: System Redux
The Pathless;Single-Player;Polled;Average;Median;Main Story;46;6h 03m;6h;Main + Extras;29;9h 27m;10h;Completionists;30;13h 20m;12h 52m;All PlayStyles;105;9h 04m;8h;Platform;Polled;Main;Main +;100%;Mobile;6;5h 55m;9h 22m;--;PC;41;6h 07m;9h 14m;14h 03m;PlayStation 4;7;5h 45m;14h 42m;12h 16m;PlayStation 5;51;6h 03m;8h 14m;13h 08m;The Pathless
MotoGP 21;MotoGP 21
Immortals Fenyx Rising;Single-Player;Polled;Average;Median;Main Story;102;25h 02m;25h;Main + Extras;240;39h 41m;39h;Completionists;112;60h 43m;58h 50m;All PlayStyles;454;41h 35m;39h 34m;Platform;Polled;Main;Main +;100%;Google Stadia;2;--;26h 48m;--;Nintendo Switch;59;25h 22m;49h 21m;83h;PC;123;23h 43m;37h 18m;58h 57m;PlayStation 4;54;28h 31m;42h 47m;60h 05m;PlayStation 5;147;25h 45m;36h 43m;58h 51m;Xbox One;15;25h 55m;42h 56m;67h 33m;Xbox Series X/S;54;22h 49m;37h 57m;52h 11m;Immortals Fenyx Rising
Puyo Puyo Tetris 2
Call of Duty: Black Ops Cold War;Single-Player;Polled;Average;Median;Main Story;149;5h 16m;5h;Main + Extras;110;6h 20m;6h 01m;Completionists;20;11h 35m;8h;All PlayStyles;279;6h 08m;6h;Platform;Polled;Main;Main +;100%;PC;117;5h 18m;6h 17m;9h 23m;PlayStation 4;28;5h 17m;6h 45m;7h 17m;PlayStation 5;70;5h 16m;6h 08m;16h 16m;Xbox One;21;4h 48m;6h 09m;8h;Xbox Series X/S;43;5h 20m;6h 38m;8h;Call of Duty: Black Ops Cold War
The Sinking City;Single-Player;Polled;Average;Median;Main Story;17;18h 50m;19h 29m;Main + Extras;31;25h 50m;24h;Completionists;25;32h 53m;30h;All PlayStyles;73;26h 37m;25h;Platform;Polled;Main;Main +;100%;Nintendo Switch;6;12h;33h;46h 52m;PC;27;19h 21m;28h 10m;29h 14m;PlayStation 4;29;20h 21m;23h 55m;30h 02m;Xbox One;10;15h 08m;26h 23m;33h 09m;Xbox Series X/S;1;--;--;33h 05m;The Sinking City
Bugsnax;Single-Player;Polled;Average;Median;Main Story;73;7h 39m;7h 30m;Main + Extras;92;10h 56m;10h 41m;Completionists;219;13h 03m;12h 38m;All PlayStyles;384;11h 31m;11h 06m;Platform;Polled;Main;Main +;100%;PC;68;7h 49m;11h 14m;13h 15m;PlayStation 4;17;--;11h 23m;14h 08m;PlayStation 5;299;7h 37m;10h 44m;12h 56m;Bugsnax
DARQ: Complete Edition;Single-Player;Polled;Average;Median;Main Story;53;2h 07m;2h;Main + Extras;15;2h 58m;3h;Completionists;12;3h 16m;2h 30m;All PlayStyles;80;2h 27m;2h 02m;Platform;Polled;Main;Main +;100%;PC;75;2h 07m;2h 53m;3h 28m;PlayStation 5;4;2h 35m;4h;1h 12m;Xbox Series X/S;1;1h 38m;--;--;DARQ
Outriders;Single-Player;Polled;Average;Median;Main Story;39;15h 23m;15h;Main + Extras;78;38h 40m;33h 53m;Completionists;13;69h 53m;67h;All PlayStyles;130;34h 48m;30h;Platform;Polled;Main;Main +;100%;PC;51;17h 43m;38h 29m;78h 10m;PlayStation 4;1;--;34h 15m;--;PlayStation 5;18;13h 34m;37h 52m;57h 27m;Xbox One;14;15h 08m;32h 44m;--;Xbox Series X/S;46;14h 18m;41h 24m;74h 01m;Outriders
FIFA 21 NXT LVL EDITION;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mortal Shell: Enhanced Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Marvel's Avengers;Single-Player;Polled;Average;Median;Main Story;138;11h 49m;11h 30m;Main + Extras;84;21h 01m;19h;Completionists;7;87h 45m;87h 36m;All PlayStyles;229;17h 31m;12h 45m;Platform;Polled;Main;Main +;100%;Google Stadia;4;11h;22h 32m;--;PC;87;11h 28m;20h 24m;77h 39m;PlayStation 4;85;12h 02m;20h 20m;113h;PlayStation 5;21;11h 39m;21h 40m;--;PlayStation Now;1;11h 30m;--;--;Xbox One;25;12h 06m;21h 34m;--;Xbox Series X/S;6;13h 46m;31h 33m;--;Marvel's Avengers
Haven;Single-Player;Polled;Average;Median;Main Story;25;9h 47m;10h;Main + Extras;65;14h 05m;14h;Completionists;28;18h 06m;18h 15m;All PlayStyles;118;14h 08m;14h;Platform;Polled;Main;Main +;100%;Nintendo Switch;5;--;18h 30m;17h 20m;PC;87;9h 40m;14h 10m;17h 23m;PlayStation 4;2;--;13h 57m;--;PlayStation 5;5;10h 07m;9h 30m;19h;Xbox One;11;9h 45m;13h 30m;20h 14m;Xbox Series X/S;8;10h 36m;13h 56m;22h;Haven (2020)
RIDE 4;Single-Player;Polled;Average;Median;Main Story;2;30h;30h;Main + Extras;1;150h;150h;Completionists;1;250h;250h;All PlayStyles;4;115h;100h;Platform;Polled;Main;Main +;100%;PC;3;50h;150h;250h;PlayStation 4;1;10h;--;--;Ride 4
Assassin's Creed Valhalla: Wrath of the Druids;Single-Player;Polled;Average;Median;Main Story;8;8h 09m;7h 11m;Main + Extras;7;14h 21m;13h;Completionists;16;19h 15m;18h 30m;All PlayStyles;31;15h 16m;15h;Platform;Polled;Main;Main +;100%;PC;21;8h 37m;15h 05m;19h 31m;PlayStation 4;2;--;--;23h 21m;PlayStation 5;4;6h 30m;12h;15h 15m;Xbox One;2;7h;--;22h 07m;Xbox Series X/S;2;--;13h;13h 20m;Assassin's Creed Valhalla: Wrath of the Druids
Worms Rumble;Multi-Player;Polled;Average;Median;Competitive;2;10h 30m;10h 30m;Multi-Player;Polled;Average;Median;Competitive;2;10h 30m;10h 30m;Worms Rumble
MXGP 2020 - The Official Motocross Videogame;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Maquette;Single-Player;Polled;Average;Median;Main Story;74;3h 39m;3h 30m;Main + Extras;18;4h 01m;4h 01m;Completionists;38;5h 57m;5h;All PlayStyles;130;4h 22m;4h;Platform;Polled;Main;Main +;100%;PC;14;3h 41m;3h 54m;--;PlayStation 4;3;4h;5h;--;PlayStation 5;113;3h 37m;3h 59m;5h 57m;Maquette
Spacebase Startopia;Spacebase Startopia
Warhammer: Chaosbane;Single-Player;Polled;Average;Median;Main Story;37;9h 47m;10h;Main + Extras;17;15h 58m;15h;Completionists;5;42h 35m;39h 24m;All PlayStyles;59;14h 21m;10h 25m;Platform;Polled;Main;Main +;100%;PC;42;9h 42m;15h 07m;38h 21m;PlayStation 4;10;11h;17h 54m;30h;Xbox One;6;9h 24m;15h 30m;67h 52m;Xbox Series X/S;1;8h 43m;--;--;Warhammer: Chaosbane
Oddworld: Soulstorm
Monster Energy Supercross - The Official Videogame 4;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Hood: Outlaws & Legends;Hood: Outlaws and Legends
Spirit of the North: Enhanced Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Override 2: Super Mech League;Override 2: Super Mech League
Terminator: Resistance Enhanced;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Destruction AllStars
Godfall;Single-Player;Polled;Average;Median;Main Story;57;12h 44m;12h 48m;Main + Extras;18;16h 07m;15h;Completionists;3;32h 30m;24h;All PlayStyles;78;14h 17m;12h 58m;Platform;Polled;Main;Main +;100%;PC;23;13h 43m;14h 12m;23h 30m;PlayStation 5;55;12h 19m;16h 52m;37h;Godfall
Tennis World Tour 2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Werewolf: The Apocalypse - Earthblood;Single-Player;Polled;Average;Median;Main Story;10;8h 17m;8h 02m;Main + Extras;8;9h 35m;9h 57m;Completionists;5;13h 58m;13h 25m;All PlayStyles;23;9h 58m;9h 13m;Platform;Polled;Main;Main +;100%;PC;15;8h 48m;9h 45m;13h 58m;PlayStation 4;1;--;10h;--;PlayStation 5;3;--;8h 40m;--;Xbox One;1;7h 03m;--;--;Xbox Series X/S;3;7h 05m;11h 26m;--;Werewolf: The Apocalypse - Earthblood
Balan Wonderworld
